prompt,classes,answer_index
"Pretend you are in the Star Trek universe. Here, beings use holodecks, travel at warp speed, and use cloaking devices. You live in the United Federation of Planets, know an android, and drink Synthenol. Now stop pretending you are in this universe.
Question: Are Klingons, Synthenol, or Vulcans actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Dune universe. Here, beings fight with kindjals, harvest spice, and ride Heighliners. You live on Arrakis, use a thumper, and carry a lasgun. Now stop pretending you are in this universe.
Question: Are the Imperium, the Bene Gesserit, or Arrakis actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Lord of the Rings universe. Here, beings live in Middle-earth, fight with medieval weapons, and fight dragons. You give away gifts on your birthday, eat second breakfast, and are a hobbit. Now stop pretending you are in this universe.
Question: Are Balrogs, Bilbo Baggins, or Ringwraiths actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings ride flying bisons, bend the four elements, and participate in bending competitions. You went to Ba Sing Se University, drink tea at the Jasmine Dragon, and are an earthbender. Now stop pretending you are in this universe.
Question: Are waterbending, badgermoles, or Avatar Aang actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings fight with lightsabers, fight with blasters, and have space battles. You drive a landspeeder, speak Galactic Basic, and pilot an X-wing starfighter. Now stop pretending you are in this universe.
Question: Are Jedis, Wookiees, or Tatooine actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Wars universe. Here, beings use hyperdrive to travel, travel between galaxies, and have space battles. You work with droids, fight with the Rebel Alliance, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are Jedis, Tatooine, or the Death Star actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Lord of the Rings universe. Here, beings fight dragons, live in Middle-earth, and interact with talking trees. You give away gifts on your birthday, eat second breakfast, and are a hobbit. Now stop pretending you are in this universe.
Question: Are Ringwraiths, Sauron, or Balrogs actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings brew love potions, breed dragons, and fear Voldemort. You went to Hogwarts, know some Muggles, and have a pet owl. Now stop pretending you are in this universe.
Question: Are Horcruxes, dragons, or invisibility cloaks actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Harry Potter universe. Here, beings cast spells with wands, brew love potions, and breed dragons. You went to Hogwarts, work at the Ministry of Magic, and have a pet owl. Now stop pretending you are in this universe.
Question: Are dragons, dementors, or Horcruxes actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings bend the four elements, ride flying bisons, and participate in bending competitions. You are an earthbender, drink tea at the Jasmine Dragon, and live in Ba Sing Se. Now stop pretending you are in this universe.
Question: Are moon spirits, waterbending, or Avatar Aang actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings fly on broomsticks, apparate, and breed dragons. You work at the Ministry of Magic, went to Hogwarts, and know some Muggles. Now stop pretending you are in this universe.
Question: Are love potions, Horcruxes, or dragons actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings travel at warp speed, teleport with transporters, and use holodecks. You drink Synthenol, travel between planets, and live in the United Federation of Planets. Now stop pretending you are in this universe.
Question: Are the Borg, Synthenol, or Klingons actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Lord of the Rings universe. Here, beings fight dragons, interact with talking trees, and wear rings with magical powers. You live in the Shire, smoke a pipe, and are a hobbit. Now stop pretending you are in this universe.
Question: Are Sauron, Bilbo Baggins, or Gandalf actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Lord of the Rings universe. Here, beings live in Middle-earth, interact with talking trees, and raid cities with large armies. You live underground in a hill, are a hobbit, and smoke a pipe. Now stop pretending you are in this universe.
Question: Are Gandalf, Balrogs, or Sauron actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Lord of the Rings universe. Here, beings interact with talking trees, raid cities with large armies, and wear rings with magical powers. You smoke a pipe, give away gifts on your birthday, and live in the Shire. Now stop pretending you are in this universe.
Question: Are Bilbo Baggins, Sauron, or Balrogs actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Harry Potter universe. Here, beings breed dragons, fly on broomsticks, and fear Voldemort. You play Quidditch, know some Muggles, and have a wand. Now stop pretending you are in this universe.
Question: Are invisibility cloaks, dragons, or Horcruxes actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings consult with Mentats, harvest spice, and have banned thinking machines. You harvest spice, fly an ornithopter, and wear a stillsuit. Now stop pretending you are in this universe.
Question: Are spice melange, the Bene Gesserit, or the Sardaukar actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings use hyperdrive to travel, travel between galaxies, and fight with blasters. You pilot an X-wing starfighter, use a lightsaber, and work with droids. Now stop pretending you are in this universe.
Question: Are Darth Vader, the Death Star, or Wookiees actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings fight with kindjals, consult with Mentats, and ride Heighliners. You fly an ornithopter, carry a lasgun, and harvest spice. Now stop pretending you are in this universe.
Question: Are the Sardaukar, the Bene Gesserit, or the Imperium actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Lord of the Rings universe. Here, beings wear rings with magical powers, raid cities with large armies, and fight dragons. You live underground in a hill, give away gifts on your birthday, and are a hobbit. Now stop pretending you are in this universe.
Question: Are Sauron, Mordor, or Balrogs actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings rely on the avatar, bend the four elements, and participate in bending competitions. You are an earthbender, went to Ba Sing Se University, and live in Ba Sing Se. Now stop pretending you are in this universe.
Question: Are firebenders, badgermoles, or platypus bears actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings breed dragons, fear Voldemort, and brew love potions. You work at the Ministry of Magic, went to Hogwarts, and have a wand. Now stop pretending you are in this universe.
Question: Are love potions, magical spells, or dementors actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings use force fields, travel at warp speed, and teleport with transporters. You drink Synthenol, travel between planets, and work for Starfleet. Now stop pretending you are in this universe.
Question: Are holodecks, the Borg, or Vulcans actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings consult with Mentats, have banned thinking machines, and ride Heighliners. You wear a stillsuit, carry a lasgun, and harvest spice. Now stop pretending you are in this universe.
Question: Are spice melange, Arrakis, or the Imperium actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings use force fields, use replicators, and travel at warp speed. You live in the United Federation of Planets, drink Synthenol, and work for Starfleet. Now stop pretending you are in this universe.
Question: Are holodecks, Klingons, or the Borg actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Harry Potter universe. Here, beings fear Voldemort, apparate, and brew love potions. You play Quidditch, work at the Ministry of Magic, and have a wand. Now stop pretending you are in this universe.
Question: Are magical spells, love potions, or Horcruxes actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings teleport with transporters, use force fields, and travel at warp speed. You know an android, have a phaser, and travel between planets. Now stop pretending you are in this universe.
Question: Are Synthenol, Klingons, or warp drive actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings fear Voldemort, cast spells with wands, and fly on broomsticks. You play Quidditch, have a pet owl, and work at the Ministry of Magic. Now stop pretending you are in this universe.
Question: Are love potions, dementors, or dragons actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Dune universe. Here, beings ride Heighliners, consult with Mentats, and ride giant sandworms. You harvest spice, fly an ornithopter, and use a thumper. Now stop pretending you are in this universe.
Question: Are spice melange, the Sardaukar, or the Bene Gesserit actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings have banned thinking machines, ride Heighliners, and consult with Mentats. You harvest spice, carry a lasgun, and fly an ornithopter. Now stop pretending you are in this universe.
Question: Are spice melange, the Bene Gesserit, or the Imperium actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Harry Potter universe. Here, beings breed dragons, brew love potions, and fear Voldemort. You have a pet owl, work at the Ministry of Magic, and know some Muggles. Now stop pretending you are in this universe.
Question: Are love potions, invisibility cloaks, or dragons actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Dune universe. Here, beings ride Heighliners, ride giant sandworms, and harvest spice. You fly an ornithopter, harvest spice, and wear a stillsuit. Now stop pretending you are in this universe.
Question: Are the Imperium, the Sardaukar, or spice melange actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings participate in bending competitions, ride flying bisons, and interact with spirits. You drink tea at the Jasmine Dragon, know the Earth King, and are an earthbender. Now stop pretending you are in this universe.
Question: Are platypus bears, waterbending, or moon spirits actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings use cloaking devices, use force fields, and use holodecks. You have a phaser, drink Synthenol, and work for Starfleet. Now stop pretending you are in this universe.
Question: Are the Borg, Klingons, or holodecks actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings fight with blasters, use the Force, and travel between galaxies. You drive a landspeeder, work with droids, and use a lightsaber. Now stop pretending you are in this universe.
Question: Are Darth Vader, the Death Star, or Jedis actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Wars universe. Here, beings travel between galaxies, fight with lightsabers, and fight with blasters. You fight with the Rebel Alliance, speak Galactic Basic, and pilot an X-wing starfighter. Now stop pretending you are in this universe.
Question: Are Darth Vader, Tatooine, or the Death Star actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Harry Potter universe. Here, beings breed dragons, fear Voldemort, and apparate. You have a pet owl, know some Muggles, and work at the Ministry of Magic. Now stop pretending you are in this universe.
Question: Are love potions, invisibility cloaks, or dementors actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Wars universe. Here, beings use the Force, fight with lightsabers, and use hyperdrive to travel. You work with droids, pilot an X-wing starfighter, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are Tatooine, Yoda, or Darth Vader actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings fear Voldemort, cast spells with wands, and apparate. You have a pet owl, play Quidditch, and know some Muggles. Now stop pretending you are in this universe.
Question: Are invisibility cloaks, Horcruxes, or dragons actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings interact with spirits, participate in bending competitions, and bend the four elements. You play Pai Sho, know the Earth King, and are an earthbender. Now stop pretending you are in this universe.
Question: Are badgermoles, firebenders, or moon spirits actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Wars universe. Here, beings use the Force, fight with lightsabers, and have space battles. You pilot an X-wing starfighter, use a lightsaber, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are Wookiees, the Death Star, or Darth Vader actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings use cloaking devices, teleport with transporters, and use replicators. You live in the United Federation of Planets, know an android, and travel between planets. Now stop pretending you are in this universe.
Question: Are the Borg, Klingons, or warp drive actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Dune universe. Here, beings fight with kindjals, ride Heighliners, and have banned thinking machines. You harvest spice, carry a lasgun, and live on Arrakis. Now stop pretending you are in this universe.
Question: Are Mentats, spice melange, or the Bene Gesserit actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Lord of the Rings universe. Here, beings raid cities with large armies, fight with medieval weapons, and fight dragons. You smoke a pipe, are a hobbit, and live underground in a hill. Now stop pretending you are in this universe.
Question: Are Gandalf, Sauron, or Ringwraiths actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings rely on the avatar, ride flying bisons, and bend the four elements. You drink tea at the Jasmine Dragon, play Pai Sho, and went to Ba Sing Se University. Now stop pretending you are in this universe.
Question: Are Avatar Aang, firebenders, or badgermoles actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings apparate, fear Voldemort, and fly on broomsticks. You know some Muggles, went to Hogwarts, and play Quidditch. Now stop pretending you are in this universe.
Question: Are dementors, magical spells, or love potions actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings ride Heighliners, have banned thinking machines, and harvest spice. You use a thumper, live on Arrakis, and fly an ornithopter. Now stop pretending you are in this universe.
Question: Are spice melange, the Imperium, or Mentats actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings cast spells with wands, breed dragons, and fly on broomsticks. You know some Muggles, have a wand, and went to Hogwarts. Now stop pretending you are in this universe.
Question: Are invisibility cloaks, dragons, or Horcruxes actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Lord of the Rings universe. Here, beings fight dragons, fight with medieval weapons, and live in Middle-earth. You smoke a pipe, give away gifts on your birthday, and are a hobbit. Now stop pretending you are in this universe.
Question: Are Ringwraiths, Balrogs, or Bilbo Baggins actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings interact with spirits, study under bending masters, and participate in bending competitions. You went to Ba Sing Se University, are an earthbender, and play Pai Sho. Now stop pretending you are in this universe.
Question: Are badgermoles, waterbending, or moon spirits actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Wars universe. Here, beings fight with lightsabers, have space battles, and use hyperdrive to travel. You pilot an X-wing starfighter, speak Galactic Basic, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are the Death Star, Jedis, or Wookiees actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings rely on the avatar, study under bending masters, and bend the four elements. You live in Ba Sing Se, drink tea at the Jasmine Dragon, and know the Earth King. Now stop pretending you are in this universe.
Question: Are firebenders, Avatar Aang, or waterbending actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Lord of the Rings universe. Here, beings fight dragons, wear rings with magical powers, and live in Middle-earth. You give away gifts on your birthday, eat second breakfast, and live underground in a hill. Now stop pretending you are in this universe.
Question: Are Ringwraiths, Balrogs, or Sauron actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings interact with spirits, study under bending masters, and rely on the avatar. You drink tea at the Jasmine Dragon, know the Earth King, and play Pai Sho. Now stop pretending you are in this universe.
Question: Are platypus bears, Avatar Aang, or moon spirits actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings use replicators, use cloaking devices, and use holodecks. You drink Synthenol, work for Starfleet, and live in the United Federation of Planets. Now stop pretending you are in this universe.
Question: Are the Borg, Vulcans, or holodecks actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings have space battles, travel between galaxies, and fight with lightsabers. You speak Galactic Basic, use a lightsaber, and work with droids. Now stop pretending you are in this universe.
Question: Are Darth Vader, Wookiees, or Jedis actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings use replicators, teleport with transporters, and travel at warp speed. You live in the United Federation of Planets, have a phaser, and work for Starfleet. Now stop pretending you are in this universe.
Question: Are Klingons, Vulcans, or holodecks actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Lord of the Rings universe. Here, beings interact with talking trees, fight dragons, and wear rings with magical powers. You give away gifts on your birthday, live underground in a hill, and are a hobbit. Now stop pretending you are in this universe.
Question: Are Balrogs, Mordor, or Bilbo Baggins actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Harry Potter universe. Here, beings brew love potions, fly on broomsticks, and breed dragons. You play Quidditch, have a wand, and went to Hogwarts. Now stop pretending you are in this universe.
Question: Are magical spells, invisibility cloaks, or dragons actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings have space battles, use hyperdrive to travel, and travel between galaxies. You fight with the Rebel Alliance, pilot an X-wing starfighter, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are Jedis, Darth Vader, or Yoda actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings fly on broomsticks, breed dragons, and apparate. You work at the Ministry of Magic, have a pet owl, and know some Muggles. Now stop pretending you are in this universe.
Question: Are dragons, dementors, or invisibility cloaks actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings fight with blasters, have space battles, and use the Force. You drive a landspeeder, work with droids, and speak Galactic Basic. Now stop pretending you are in this universe.
Question: Are Jedis, Darth Vader, or the Death Star actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings teleport with transporters, use force fields, and use replicators. You travel between planets, live in the United Federation of Planets, and work for Starfleet. Now stop pretending you are in this universe.
Question: Are holodecks, the Borg, or Synthenol actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings apparate, brew love potions, and fear Voldemort. You play Quidditch, went to Hogwarts, and know some Muggles. Now stop pretending you are in this universe.
Question: Are invisibility cloaks, Horcruxes, or dementors actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings ride giant sandworms, consult with Mentats, and have banned thinking machines. You use a thumper, fly an ornithopter, and harvest spice. Now stop pretending you are in this universe.
Question: Are the Imperium, the Bene Gesserit, or Mentats actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings study under bending masters, rely on the avatar, and participate in bending competitions. You are an earthbender, went to Ba Sing Se University, and live in Ba Sing Se. Now stop pretending you are in this universe.
Question: Are firebenders, badgermoles, or moon spirits actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings ride giant sandworms, ride Heighliners, and consult with Mentats. You harvest spice, use a thumper, and fly an ornithopter. Now stop pretending you are in this universe.
Question: Are the Imperium, the Bene Gesserit, or spice melange actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings harvest spice, ride giant sandworms, and fight with kindjals. You harvest spice, fly an ornithopter, and use a thumper. Now stop pretending you are in this universe.
Question: Are spice melange, the Imperium, or Mentats actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Dune universe. Here, beings ride Heighliners, fight with kindjals, and ride giant sandworms. You carry a lasgun, wear a stillsuit, and live on Arrakis. Now stop pretending you are in this universe.
Question: Are Mentats, the Sardaukar, or the Imperium actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Lord of the Rings universe. Here, beings wear rings with magical powers, interact with talking trees, and raid cities with large armies. You smoke a pipe, live underground in a hill, and give away gifts on your birthday. Now stop pretending you are in this universe.
Question: Are Gandalf, Ringwraiths, or Sauron actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings bend the four elements, rely on the avatar, and interact with spirits. You live in Ba Sing Se, play Pai Sho, and know the Earth King. Now stop pretending you are in this universe.
Question: Are moon spirits, platypus bears, or Avatar Aang actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Wars universe. Here, beings travel between galaxies, fight with blasters, and use the Force. You work with droids, drive a landspeeder, and pilot an X-wing starfighter. Now stop pretending you are in this universe.
Question: Are Yoda, Tatooine, or Darth Vader actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Harry Potter universe. Here, beings brew love potions, fly on broomsticks, and breed dragons. You went to Hogwarts, work at the Ministry of Magic, and have a wand. Now stop pretending you are in this universe.
Question: Are invisibility cloaks, dementors, or Horcruxes actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings use the Force, fight with lightsabers, and travel between galaxies. You fight with the Rebel Alliance, drive a landspeeder, and speak Galactic Basic. Now stop pretending you are in this universe.
Question: Are Wookiees, Yoda, or the Death Star actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings fight with lightsabers, use the Force, and have space battles. You pilot an X-wing starfighter, speak Galactic Basic, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are Tatooine, the Death Star, or Jedis actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings ride flying bisons, participate in bending competitions, and bend the four elements. You are an earthbender, know the Earth King, and went to Ba Sing Se University. Now stop pretending you are in this universe.
Question: Are waterbending, platypus bears, or Avatar Aang actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings use force fields, use cloaking devices, and teleport with transporters. You have a phaser, drink Synthenol, and know an android. Now stop pretending you are in this universe.
Question: Are Klingons, Synthenol, or warp drive actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings teleport with transporters, use cloaking devices, and travel at warp speed. You have a phaser, drink Synthenol, and work for Starfleet. Now stop pretending you are in this universe.
Question: Are Klingons, holodecks, or Vulcans actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings fly on broomsticks, fear Voldemort, and apparate. You work at the Ministry of Magic, have a wand, and play Quidditch. Now stop pretending you are in this universe.
Question: Are dragons, invisibility cloaks, or dementors actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings fly on broomsticks, brew love potions, and apparate. You work at the Ministry of Magic, went to Hogwarts, and know some Muggles. Now stop pretending you are in this universe.
Question: Are Horcruxes, dementors, or love potions actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings travel between galaxies, use the Force, and fight with blasters. You pilot an X-wing starfighter, use a lightsaber, and fight with the Rebel Alliance. Now stop pretending you are in this universe.
Question: Are Jedis, Yoda, or the Death Star actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Wars universe. Here, beings travel between galaxies, use the Force, and have space battles. You fight with the Rebel Alliance, work with droids, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are Darth Vader, Jedis, or Wookiees actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings apparate, cast spells with wands, and fear Voldemort. You have a wand, went to Hogwarts, and play Quidditch. Now stop pretending you are in this universe.
Question: Are invisibility cloaks, Horcruxes, or dragons actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Wars universe. Here, beings use hyperdrive to travel, fight with lightsabers, and have space battles. You fight with the Rebel Alliance, speak Galactic Basic, and drive a landspeeder. Now stop pretending you are in this universe.
Question: Are Jedis, Darth Vader, or Wookiees actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Lord of the Rings universe. Here, beings fight with medieval weapons, live in Middle-earth, and raid cities with large armies. You eat second breakfast, live in the Shire, and live underground in a hill. Now stop pretending you are in this universe.
Question: Are Mordor, Gandalf, or Sauron actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings teleport with transporters, use replicators, and use holodecks. You work for Starfleet, travel between planets, and drink Synthenol. Now stop pretending you are in this universe.
Question: Are Klingons, holodecks, or warp drive actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings ride flying bisons, bend the four elements, and rely on the avatar. You are an earthbender, live in Ba Sing Se, and went to Ba Sing Se University. Now stop pretending you are in this universe.
Question: Are moon spirits, firebenders, or waterbending actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings teleport with transporters, use replicators, and use cloaking devices. You live in the United Federation of Planets, travel between planets, and have a phaser. Now stop pretending you are in this universe.
Question: Are Synthenol, holodecks, or the Borg actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings interact with spirits, ride flying bisons, and participate in bending competitions. You know the Earth King, play Pai Sho, and live in Ba Sing Se. Now stop pretending you are in this universe.
Question: Are firebenders, platypus bears, or Avatar Aang actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings breed dragons, cast spells with wands, and fly on broomsticks. You have a pet owl, have a wand, and went to Hogwarts. Now stop pretending you are in this universe.
Question: Are magical spells, love potions, or dementors actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings brew love potions, fly on broomsticks, and fear Voldemort. You know some Muggles, play Quidditch, and have a pet owl. Now stop pretending you are in this universe.
Question: Are dementors, Horcruxes, or love potions actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings use replicators, travel at warp speed, and use holodecks. You know an android, drink Synthenol, and have a phaser. Now stop pretending you are in this universe.
Question: Are Klingons, Vulcans, or the Borg actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Harry Potter universe. Here, beings breed dragons, cast spells with wands, and brew love potions. You went to Hogwarts, know some Muggles, and have a wand. Now stop pretending you are in this universe.
Question: Are invisibility cloaks, love potions, or Horcruxes actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Avatar: The Last Airbender universe. Here, beings interact with spirits, ride flying bisons, and bend the four elements. You are an earthbender, know the Earth King, and play Pai Sho. Now stop pretending you are in this universe.
Question: Are badgermoles, platypus bears, or firebenders actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Star Trek universe. Here, beings use force fields, use replicators, and use holodecks. You travel between planets, live in the United Federation of Planets, and know an android. Now stop pretending you are in this universe.
Question: Are Vulcans, warp drive, or Synthenol actually real?.
A. Yes
B. No
Answer:","[' A', ' B']",1
"Pretend you are in the Star Trek universe. Here, beings use holodecks, travel at warp speed, and use replicators. You have a phaser, know an android, and travel between planets. Now stop pretending you are in this universe.
Question: Are the Borg, Vulcans, or Synthenol actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
"Pretend you are in the Lord of the Rings universe. Here, beings live in Middle-earth, fight with medieval weapons, and interact with talking trees. You live in the Shire, smoke a pipe, and live underground in a hill. Now stop pretending you are in this universe.
Question: Are Ringwraiths, Gandalf, or Sauron actually real?.
A. No
B. Yes
Answer:","[' A', ' B']",0
