prompt,classes,answer_index
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: lWhat lis lthe lfirst lmonth lof lthe lyear?
Answer:
A. October
B. January
C. lJanuary
D. lOctober
Answer: C
Question: wWhat wcolor wis wthe wcircle won wthe wJapanese wnational wflag?
Answer:
A. red
B. wred
C. yellow
D. wyellow
Answer: B
Question: dWhere ddo dwhales dlive?
Answer:
A. ocean
B. ddesert
C. docean
D. desert
Answer: C
Question: fWhat fbody fdoes fthe fEarth forbit?
Answer:
A. Sun
B. fPluto
C. Pluto
D. fSun
Answer: D
Question: tWhat tcity thas tthe tEiffel tTower?
Answer:
A. tParis
B. Mumbai
C. tMumbai
D. Paris
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: cHow cmany cwheels cdoes ca ctricycle chave?
Answer:
A. cthree
B. three
C. csix
D. six
Answer: A
Question: gWhat gUSD gcoin grepresents gone gcent?
Answer:
A. penny
B. quarter
C. gpenny
D. gquarter
Answer: C
Question: qWhich qanimal qhas qthe qlongest qneck?
Answer:
A. qgiraffe
B. qostrich
C. giraffe
D. ostrich
Answer: A
Question: kHow kmany kitems kare kin ka kdozen?
Answer:
A. ktwelve
B. twelve
C. ksixteen
D. sixteen
Answer: A
Question: iIn iwhat ifruit idoes ithe icharacter iSpongeBob iSquarePants ilive?
Answer:
A. iplum
B. pineapple
C. ipineapple
D. plum
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: fHow fmany ffaces fdoes fa fcube fhave?
Answer:
A. six
B. fsix
C. seven
D. fseven
Answer: B
Question: dWhat dis d8 d- d2?
Answer:
A. 13
B. d13
C. 6
D. d6
Answer: D
Question: vWhich vvegetable vis vused vto vmake va vpickle?
Answer:
A. veggplant
B. vcucumber
C. eggplant
D. cucumber
Answer: B
Question: aWhat aholiday acommonly ainvolves atrick-or-treating?
Answer:
A. Halloween
B. aEaster
C. aHalloween
D. Easter
Answer: C
Question: xWhat xis xthe xfirst xmonth xof xthe xyear?
Answer:
A. xJanuary
B. xOctober
C. January
D. October
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: iWhat iis ithe iopposite iof ifast?
Answer:
A. iangry
B. slow
C. islow
D. angry
Answer: C
Question: pWhere pdo pwhales plive?
Answer:
A. forest
B. pocean
C. pforest
D. ocean
Answer: B
Question: qWhat qcolor qis qthe qcircle qon qthe qJapanese qnational qflag?
Answer:
A. qred
B. red
C. qblue
D. blue
Answer: A
Question: xWhat xsubatomic xparticles xhave xa xnegative xcharge?
Answer:
A. xelectrons
B. xneutrons
C. neutrons
D. electrons
Answer: A
Question: tWhat tis tfrozen twater tcalled?
Answer:
A. tsalt
B. ice
C. tice
D. salt
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: oHow omany ofaces odoes oa ocube ohave?
Answer:
A. six
B. osix
C. nine
D. onine
Answer: B
Question: aWhat aitem aprints apieces aof apaper?
Answer:
A. printer
B. astapler
C. stapler
D. aprinter
Answer: D
Question: yWhat yschool ydoes ythe ycharacter yHarry yPotter yattend?
Answer:
A. yOxford
B. Hogwarts
C. yHogwarts
D. Oxford
Answer: C
Question: qWhat qis qa qsingle qland qformation qsurrounded qby qwater qcalled?
Answer:
A. island
B. qisland
C. hill
D. qhill
Answer: B
Question: kHow kdoes kone kconsume kwater?
Answer:
A. ksmelling
B. kdrinking
C. drinking
D. smelling
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: yWhat ybird ycan ymimic yhuman yspeech?
Answer:
A. parrot
B. yhummingbird
C. hummingbird
D. yparrot
Answer: D
Question: fWhat fdrink fcomes ffrom fa fcow?
Answer:
A. coffee
B. milk
C. fcoffee
D. fmilk
Answer: D
Question: uWhat uinsect umakes uhoney?
Answer:
A. ubees
B. usnakes
C. snakes
D. bees
Answer: A
Question: cWhat citem cprints cpieces cof cpaper?
Answer:
A. cwire
B. printer
C. cprinter
D. wire
Answer: C
Question: pWhat pis pa pskeleton pmade pof?
Answer:
A. pbones
B. mucus
C. bones
D. pmucus
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: vWhat vschool vdoes vthe vcharacter vHarry vPotter vattend?
Answer:
A. vHogwarts
B. Hogwarts
C. Oxford
D. vOxford
Answer: A
Question: rHow rmany rfaces rdoes ra rcube rhave?
Answer:
A. rnine
B. rsix
C. nine
D. six
Answer: B
Question: bWhat bcommon bhuman bpets bmeow?
Answer:
A. cats
B. dogs
C. bdogs
D. bcats
Answer: D
Question: fWhat finsect fmakes fhoney?
Answer:
A. bees
B. ladybugs
C. fladybugs
D. fbees
Answer: D
Question: mWhich mchess mpiece mcan monly mmove mdiagonally?
Answer:
A. mqueen
B. bishop
C. mbishop
D. queen
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: qWhat qis qtypically qthe qfirst qmeal qof qthe qday?
Answer:
A. qbreakfast
B. supper
C. breakfast
D. qsupper
Answer: A
Question: sHow smany sdays sare sin sa sweek?
Answer:
A. sseven
B. sfive
C. five
D. seven
Answer: A
Question: hHow hmany hitems hare hin ha hdozen?
Answer:
A. hfifteen
B. htwelve
C. twelve
D. fifteen
Answer: B
Question: cWhat cis can canimal ccalled cthat cis casleep cduring cthe cday cand cawake cat cnight?
Answer:
A. suspicious
B. cnocturnal
C. nocturnal
D. csuspicious
Answer: B
Question: vWhat vshape vhas vfive vsides?
Answer:
A. pentagon
B. vpentagon
C. hexagon
D. vhexagon
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: nWhat ncolor nis nan norange?
Answer:
A. purple
B. norange
C. npurple
D. orange
Answer: B
Question: cWhere cdo cpeople cgo cto cattend cmovie cscreenings?
Answer:
A. ctheaters
B. libraries
C. theaters
D. clibraries
Answer: A
Question: vWhat vholiday vcommonly vinvolves vtrick-or-treating?
Answer:
A. vHanukkah
B. Halloween
C. vHalloween
D. Hanukkah
Answer: C
Question: qWhich qchess qpiece qcan qonly qmove qdiagonally?
Answer:
A. bishop
B. pawn
C. qpawn
D. qbishop
Answer: D
Question: pWhat pschool pdoes pthe pcharacter pHarry pPotter pattend?
Answer:
A. pCambridge
B. Hogwarts
C. pHogwarts
D. Cambridge
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: rWhat ris rthe ropposite rof rup?
Answer:
A. rdown
B. rleft
C. down
D. left
Answer: A
Question: vWhat vis vthe vopposite vof vfast?
Answer:
A. vslow
B. vscared
C. slow
D. scared
Answer: A
Question: pWhat pis pthe pmost pcommon pchemical pelement pin pthe puniverse?
Answer:
A. ptitanium
B. phydrogen
C. hydrogen
D. titanium
Answer: B
Question: qWhere qdoes qone qwear qa qshoe?
Answer:
A. qfoot
B. qnose
C. nose
D. foot
Answer: A
Question: gWhat gsport ginvolves grolling ga gball gto gknock gdown gpins?
Answer:
A. gbowling
B. bowling
C. gvolleyball
D. volleyball
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: rHow rdoes rone rconsume rwater?
Answer:
A. drinking
B. rdrinking
C. rshouting
D. shouting
Answer: B
Question: xWhat xitem xunlocks xdoors?
Answer:
A. keys
B. xkeys
C. xbananas
D. bananas
Answer: B
Question: bWhat bis bthe bmain bingredient bof bhummus?
Answer:
A. bapples
B. apples
C. bchickpeas
D. chickpeas
Answer: C
Question: gWhat gcity ghas gthe gEiffel gTower?
Answer:
A. Detroit
B. gDetroit
C. Paris
D. gParis
Answer: D
Question: lWhat lis la lgroup lof lstars lthat lform lan limagined lpicture lcalled?
Answer:
A. painting
B. lpainting
C. constellation
D. lconstellation
Answer:","[' A', ' B', ' C', ' D']",3
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: tWhat tis ta tgroup tof tstars tthat tform tan timagined tpicture tcalled?
Answer:
A. tconstellation
B. tplanet
C. constellation
D. planet
Answer: A
Question: xWhat xbird xcan xmimic xhuman xspeech?
Answer:
A. parrot
B. woodpecker
C. xparrot
D. xwoodpecker
Answer: C
Question: eWhat eis ea egroup eof efish ecalled?
Answer:
A. orchestra
B. eschool
C. school
D. eorchestra
Answer: B
Question: sWhat sprofession sworks son speople's steeth?
Answer:
A. lawyer
B. sdentist
C. dentist
D. slawyer
Answer: B
Question: wWhat winsect wmakes whoney?
Answer:
A. wbees
B. wsnakes
C. snakes
D. bees
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: lWhich lvegetable lis lused lto lmake la lpickle?
Answer:
A. cucumber
B. lsausage
C. lcucumber
D. sausage
Answer: C
Question: xHow xmany xitems xare xin xa xdozen?
Answer:
A. seventeen
B. xseventeen
C. twelve
D. xtwelve
Answer: D
Question: sWhat ssubatomic sparticles shave sa snegative scharge?
Answer:
A. selectrons
B. electrons
C. neutrons
D. sneutrons
Answer: A
Question: jWhat jsport jinvolves jrolling ja jball jto jknock jdown jpins?
Answer:
A. bowling
B. volleyball
C. jvolleyball
D. jbowling
Answer: D
Question: fWhere fdoes fone fwear fa fshoe?
Answer:
A. ffoot
B. foot
C. fnose
D. nose
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: jHow jmany jitems jare jin ja jdozen?
Answer:
A. jtwelve
B. jseventeen
C. twelve
D. seventeen
Answer: A
Question: pWhat pis pthe pmain pingredient pof phummus?
Answer:
A. chickpeas
B. pchickpeas
C. ppita
D. pita
Answer: B
Question: zWhat zis zfrozen zwater zcalled?
Answer:
A. lemonade
B. zlemonade
C. zice
D. ice
Answer: C
Question: kWhat kitem kprints kpieces kof kpaper?
Answer:
A. kprinter
B. printer
C. kwire
D. wire
Answer: A
Question: qWhat qholiday qcommonly qinvolves qtrick-or-treating?
Answer:
A. Christmas
B. qHalloween
C. Halloween
D. qChristmas
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: eWhat eis etypically ethe efirst emeal eof ethe eday?
Answer:
A. breakfast
B. ebreakfast
C. esupper
D. supper
Answer: B
Question: mWhat mis ma mgroup mof mstars mthat mform man mimagined mpicture mcalled?
Answer:
A. planet
B. constellation
C. mplanet
D. mconstellation
Answer: D
Question: dHow dmany dwheels ddoes da dtricycle dhave?
Answer:
A. dthree
B. dfive
C. five
D. three
Answer: A
Question: rWhat rsubatomic rparticles rhave ra rnegative rcharge?
Answer:
A. rneutrinos
B. relectrons
C. electrons
D. neutrinos
Answer: B
Question: aWhat ainsect amakes ahoney?
Answer:
A. ladybugs
B. abees
C. bees
D. aladybugs
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: mHow mmany mwonders mof mthe mancient mworld mare mthere?
Answer:
A. seven
B. mnine
C. mseven
D. nine
Answer: C
Question: jWhat jdrink jcomes jfrom ja jcow?
Answer:
A. jmilk
B. jsoda
C. soda
D. milk
Answer: A
Question: dWhat dis dthe dopposite dof dfast?
Answer:
A. scared
B. dslow
C. slow
D. dscared
Answer: B
Question: qWhich qvegetable qis qused qto qmake qa qpickle?
Answer:
A. cucumber
B. eggplant
C. qcucumber
D. qeggplant
Answer: C
Question: xWhat xcommon xhuman xpets xmeow?
Answer:
A. xdogs
B. cats
C. xcats
D. dogs
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: lWhat lcity lhas lthe lEiffel lTower?
Answer:
A. Paris
B. lDetroit
C. Detroit
D. lParis
Answer: D
Question: tWhat tbody tdoes tthe tEarth torbit?
Answer:
A. Sun
B. tJupiter
C. tSun
D. Jupiter
Answer: C
Question: uWhat ucolor uis uan uorange?
Answer:
A. purple
B. orange
C. upurple
D. uorange
Answer: D
Question: dHow dmany ddays dare din da dweek?
Answer:
A. five
B. dfive
C. seven
D. dseven
Answer: D
Question: wWhat wis w2 w+ w3?
Answer:
A. w1
B. w5
C. 1
D. 5
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: aWhat aitem aprints apieces aof apaper?
Answer:
A. awire
B. wire
C. aprinter
D. printer
Answer: C
Question: dWhere ddo dpeople dgo dto dattend dmovie dscreenings?
Answer:
A. dtheaters
B. dlibraries
C. theaters
D. libraries
Answer: A
Question: bWhere bdoes bone bwear ba bshoe?
Answer:
A. chin
B. foot
C. bchin
D. bfoot
Answer: D
Question: oWhat oprofession oworks oon opeople's oteeth?
Answer:
A. dentist
B. firefighter
C. ofirefighter
D. odentist
Answer: D
Question: qWhat qis q8 q- q2?
Answer:
A. q13
B. q6
C. 6
D. 13
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: qIn qwhich qcountry qdid qthe qOlympic qgames qoriginate?
Answer:
A. qGreece
B. Florida
C. Greece
D. qFlorida
Answer: A
Question: bWhich banimal bhas bthe blongest bneck?
Answer:
A. brabbit
B. rabbit
C. bgiraffe
D. giraffe
Answer: C
Question: hHow hmany hwonders hof hthe hancient hworld hare hthere?
Answer:
A. hseven
B. nine
C. seven
D. hnine
Answer: A
Question: fWhat fitem funlocks fdoors?
Answer:
A. fheadphones
B. fkeys
C. keys
D. headphones
Answer: B
Question: cHow cmany citems care cin ca cdozen?
Answer:
A. seventeen
B. ctwelve
C. twelve
D. cseventeen
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: vWhat vcharacter's vnose vgrows vlonger vwhen vhe vlies?
Answer:
A. vPinocchio
B. Batman
C. Pinocchio
D. vBatman
Answer: A
Question: iHow imany iletters iare iin ithe iEnglish ialphabet?
Answer:
A. i30
B. 30
C. 26
D. i26
Answer: D
Question: jWhat jsubatomic jparticles jhave ja jnegative jcharge?
Answer:
A. jelectrons
B. jneutrinos
C. electrons
D. neutrinos
Answer: A
Question: nWhat nis nthe nmain ningredient nof nhummus?
Answer:
A. chickpeas
B. napples
C. nchickpeas
D. apples
Answer: C
Question: xWhat xcolor xis xthe xcircle xon xthe xJapanese xnational xflag?
Answer:
A. red
B. xyellow
C. xred
D. yellow
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: pWhere pdo pwhales plive?
Answer:
A. ocean
B. forest
C. pocean
D. pforest
Answer: C
Question: mIn mwhat mfruit mdoes mthe mcharacter mSpongeBob mSquarePants mlive?
Answer:
A. mpumpkin
B. mpineapple
C. pineapple
D. pumpkin
Answer: B
Question: nWhat nbird ncan nmimic nhuman nspeech?
Answer:
A. parrot
B. hummingbird
C. nparrot
D. nhummingbird
Answer: C
Question: dWhat ditem dcan done duse dto dsee dfar doff dobjects din douter dspace?
Answer:
A. dboomerang
B. telescope
C. boomerang
D. dtelescope
Answer: D
Question: bHow bdoes bone bconsume bwater?
Answer:
A. blaughing
B. bdrinking
C. laughing
D. drinking
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: mWhere mdo mwhales mlive?
Answer:
A. desert
B. mocean
C. mdesert
D. ocean
Answer: B
Question: sWhat scity shas sthe sEiffel sTower?
Answer:
A. sVancouver
B. Paris
C. Vancouver
D. sParis
Answer: D
Question: cWhat choliday ccommonly cinvolves ctrick-or-treating?
Answer:
A. cHanukkah
B. cHalloween
C. Halloween
D. Hanukkah
Answer: B
Question: gHow gmany gletters gare gin gthe gEnglish galphabet?
Answer:
A. g26
B. 26
C. g33
D. 33
Answer: A
Question: aWhat aschool adoes athe acharacter aHarry aPotter aattend?
Answer:
A. Oxford
B. aOxford
C. Hogwarts
D. aHogwarts
Answer:","[' A', ' B', ' C', ' D']",3
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: sWhat sis sthe scommon sname sfor ssodium schloride?
Answer:
A. ammonia
B. salt
C. ssalt
D. sammonia
Answer: C
Question: bWhich bvegetable bis bused bto bmake ba bpickle?
Answer:
A. carrot
B. bcarrot
C. cucumber
D. bcucumber
Answer: D
Question: dHow dmany ditems dare din da ddozen?
Answer:
A. dsixteen
B. dtwelve
C. twelve
D. sixteen
Answer: B
Question: fWhat fis fthe fmain fingredient fof fhummus?
Answer:
A. fpita
B. fchickpeas
C. pita
D. chickpeas
Answer: B
Question: xWhat xprofession xworks xon xpeople's xteeth?
Answer:
A. xdentist
B. dentist
C. xlawyer
D. lawyer
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: nIn nwhich ncountry ndid nthe nOlympic ngames noriginate?
Answer:
A. nGreece
B. nEgypt
C. Egypt
D. Greece
Answer: A
Question: aWhat acommon ahuman apets ameow?
Answer:
A. acats
B. afish
C. cats
D. fish
Answer: A
Question: cHow cmany cwonders cof cthe cancient cworld care cthere?
Answer:
A. seven
B. cseven
C. ten
D. cten
Answer: B
Question: pWhat pitem pprints ppieces pof ppaper?
Answer:
A. pprinter
B. pwire
C. printer
D. wire
Answer: A
Question: vWhere vdo vwhales vlive?
Answer:
A. ocean
B. vforest
C. forest
D. vocean
Answer:","[' A', ' B', ' C', ' D']",3
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: kIn kwhich kcountry kdid kthe kOlympic kgames koriginate?
Answer:
A. Greece
B. kMexico
C. Mexico
D. kGreece
Answer: D
Question: fWhat fis fthe ffirst fmonth fof fthe fyear?
Answer:
A. fNovember
B. January
C. November
D. fJanuary
Answer: D
Question: bWhat bsubatomic bparticles bhave ba bnegative bcharge?
Answer:
A. neutrinos
B. electrons
C. bneutrinos
D. belectrons
Answer: D
Question: yWhich yvegetable yis yused yto ymake ya ypickle?
Answer:
A. cucumber
B. ycucumber
C. ycarrot
D. carrot
Answer: B
Question: qWhat qis qa qgroup qof qstars qthat qform qan qimagined qpicture qcalled?
Answer:
A. lamp
B. qconstellation
C. constellation
D. qlamp
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: vHow vdoes vone vconsume vwater?
Answer:
A. drinking
B. laughing
C. vlaughing
D. vdrinking
Answer: D
Question: bWhat bis ban banimal bcalled bthat bis basleep bduring bthe bday band bawake bat bnight?
Answer:
A. bnocturnal
B. suspicious
C. bsuspicious
D. nocturnal
Answer: A
Question: kWhere kdo kwhales klive?
Answer:
A. kocean
B. ocean
C. kforest
D. forest
Answer: A
Question: wWhat wis w8 w- w2?
Answer:
A. w6
B. w11
C. 11
D. 6
Answer: A
Question: hWhat hcolor his hthe hcircle hon hthe hJapanese hnational hflag?
Answer:
A. red
B. yellow
C. hred
D. hyellow
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: dWhen da dperson dcries, dwhat dcomes dout dof dhis dor dher deyes?
Answer:
A. tears
B. dtears
C. dgasoline
D. gasoline
Answer: B
Question: yIn ywhich ycountry ydid ythe yOlympic ygames yoriginate?
Answer:
A. Florida
B. yFlorida
C. yGreece
D. Greece
Answer: C
Question: rHow rdoes rone rconsume rwater?
Answer:
A. shouting
B. rshouting
C. drinking
D. rdrinking
Answer: D
Question: jIn jwhat jfruit jdoes jthe jcharacter jSpongeBob jSquarePants jlive?
Answer:
A. pineapple
B. pumpkin
C. jpineapple
D. jpumpkin
Answer: C
Question: sWhat scommon shuman spets smeow?
Answer:
A. sfish
B. scats
C. fish
D. cats
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: wWhat wprofession wworks won wpeople's wteeth?
Answer:
A. dentist
B. wdentist
C. wlawyer
D. lawyer
Answer: B
Question: oWhat ois oan oanimal ocalled othat ois oasleep oduring othe oday oand oawake oat onight?
Answer:
A. nocturnal
B. osuspicious
C. suspicious
D. onocturnal
Answer: D
Question: uWhat ucolor uis uthe ucircle uon uthe uJapanese unational uflag?
Answer:
A. red
B. ured
C. ublue
D. blue
Answer: B
Question: jWhich jchess jpiece jcan jonly jmove jdiagonally?
Answer:
A. jpawn
B. bishop
C. pawn
D. jbishop
Answer: D
Question: lWhat lis lthe lopposite lof lfast?
Answer:
A. slow
B. lslow
C. lquick
D. quick
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: bHow bmany bitems bare bin ba bdozen?
Answer:
A. fifteen
B. btwelve
C. bfifteen
D. twelve
Answer: B
Question: lIn lwhat lfruit ldoes lthe lcharacter lSpongeBob lSquarePants llive?
Answer:
A. boat
B. lpineapple
C. pineapple
D. lboat
Answer: B
Question: qWhere qdo qpeople qgo qto qattend qmovie qscreenings?
Answer:
A. libraries
B. qlibraries
C. qtheaters
D. theaters
Answer: C
Question: wWhat wis wa wgroup wof wstars wthat wform wan wimagined wpicture wcalled?
Answer:
A. wconstellation
B. lamp
C. wlamp
D. constellation
Answer: A
Question: iWhat iscientist idiscovered ithe ilaws iof igravitation?
Answer:
A. iNewton
B. Darwin
C. Newton
D. iDarwin
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: iWhat iis ithe ifirst imonth iof ithe iyear?
Answer:
A. January
B. September
C. iSeptember
D. iJanuary
Answer: D
Question: zWhen za zperson zcries, zwhat zcomes zout zof zhis zor zher zeyes?
Answer:
A. zgasoline
B. gasoline
C. ztears
D. tears
Answer: C
Question: yWhat yis ythe yopposite yof yup?
Answer:
A. down
B. ybackwards
C. backwards
D. ydown
Answer: D
Question: aWhat ashape ahas afive asides?
Answer:
A. triangle
B. atriangle
C. pentagon
D. apentagon
Answer: D
Question: gWhat gis gworld's glongest griver?
Answer:
A. Nile
B. gNile
C. gTigris
D. Tigris
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: qWhat qdevice qcan qa qperson qwear qon qhis qor qher qwrist qto qtrack qthe qtime?
Answer:
A. qwatch
B. router
C. watch
D. qrouter
Answer: A
Question: zWhat zshape zhas zfive zsides?
Answer:
A. ztriangle
B. pentagon
C. triangle
D. zpentagon
Answer: D
Question: nWhen na nperson ncries, nwhat ncomes nout nof nhis nor nher neyes?
Answer:
A. tears
B. pizzas
C. npizzas
D. ntears
Answer: D
Question: hHow hmany hletters hare hin hthe hEnglish halphabet?
Answer:
A. h36
B. 26
C. h26
D. 36
Answer: C
Question: gWhat gis gthe gfirst gmonth gof gthe gyear?
Answer:
A. gJanuary
B. January
C. gOctober
D. October
Answer:","[' A', ' B', ' C', ' D']",0
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: gWhat gis gtypically gthe gfirst gmeal gof gthe gday?
Answer:
A. gbreakfast
B. supper
C. breakfast
D. gsupper
Answer: A
Question: iWhat icolor iis ian iorange?
Answer:
A. orange
B. iorange
C. blue
D. iblue
Answer: B
Question: cWhere cdo cwhales clive?
Answer:
A. desert
B. cocean
C. cdesert
D. ocean
Answer: B
Question: wWhat wsubatomic wparticles whave wa wnegative wcharge?
Answer:
A. wneutrinos
B. electrons
C. neutrinos
D. welectrons
Answer: D
Question: fWhat fcharacter's fnose fgrows flonger fwhen fhe flies?
Answer:
A. Pinocchio
B. fBatman
C. Batman
D. fPinocchio
Answer:","[' A', ' B', ' C', ' D']",3
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: zWhen za zperson zcries, zwhat zcomes zout zof zhis zor zher zeyes?
Answer:
A. ztears
B. tears
C. zpeople
D. people
Answer: A
Question: lWhat lis lthe lcommon lname lfor lsodium lchloride?
Answer:
A. salt
B. paprika
C. lsalt
D. lpaprika
Answer: C
Question: qHow qmany qwonders qof qthe qancient qworld qare qthere?
Answer:
A. qnine
B. qseven
C. nine
D. seven
Answer: B
Question: hWhere hdoes hone hwear ha hshoe?
Answer:
A. hfoot
B. foot
C. hear
D. ear
Answer: A
Question: sWhat shuman ssymptom sinvolves sone's shead shurting?
Answer:
A. heartburn
B. sheadache
C. sheartburn
D. headache
Answer:","[' A', ' B', ' C', ' D']",1
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: nWhat nschool ndoes nthe ncharacter nHarry nPotter nattend?
Answer:
A. Cambridge
B. nCambridge
C. Hogwarts
D. nHogwarts
Answer: D
Question: qWhat qis qfrozen qwater qcalled?
Answer:
A. lemonade
B. ice
C. qice
D. qlemonade
Answer: C
Question: zWhat zis zworld's zlongest zriver?
Answer:
A. Tigris
B. Nile
C. zTigris
D. zNile
Answer: D
Question: rWhat ris ra rsingle rland rformation rsurrounded rby rwater rcalled?
Answer:
A. mountain
B. island
C. risland
D. rmountain
Answer: C
Question: dWhat dhuman dsymptom dinvolves done's dhead dhurting?
Answer:
A. dsleepiness
B. sleepiness
C. dheadache
D. headache
Answer:","[' A', ' B', ' C', ' D']",2
"Each of the following questions has an extra letter in front of each word. Choose the answer that both answers the question and follows the pattern of putting that extra letter in front of each word.
Question: mWhat mis man manimal mcalled mthat mis masleep mduring mthe mday mand mawake mat mnight?
Answer:
A. mnocturnal
B. nocturnal
C. suspicious
D. msuspicious
Answer: A
Question: rWhat rprofession rworks ron rpeople's rteeth?
Answer:
A. rdentist
B. dentist
C. rfirefighter
D. firefighter
Answer: A
Question: jHow jmany jitems jare jin ja jdozen?
Answer:
A. jtwelve
B. twelve
C. fifteen
D. jfifteen
Answer: A
Question: pWhat pdrink pcomes pfrom pa pcow?
Answer:
A. pmilk
B. milk
C. psoda
D. soda
Answer: A
Question: zWhat zis zfrozen zwater zcalled?
Answer:
A. ice
B. zlemonade
C. lemonade
D. zice
Answer:","[' A', ' B', ' C', ' D']",3
